user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
1570,"433,462,25,87,8,764,75,676,202,626","33,126,148,153,163,155,163,155,153,164",340
2497,"800,75,626,804,59,281,101,673,169,758","156,163,164,148,164,155,163,154,164,189",107
327,"462,25,87,75,284,519,727,154,802,297","126,148,153,163,165,148,126,164,127,195",300
1501,"433,195,885,389,185,45,862,926,38,90","33,156,39,39,154,155,195,155,114,36",69
4446,"433,462,87,434,727,507,75,885,519,782","33,126,153,129,126,126,163,39,148,117",297
4875,"433,462,800,25,75,732,902,802,676,461","33,126,156,148,163,156,117,127,155,155",423
514,"433,462,123,926,802,554,439,8,461,495","33,126,36,155,127,165,153,163,155,156",219
3265,"195,884,276,461,631,926,263,282,681,894","156,44,155,155,44,155,156,156,125,300",58
5579,"433,800,237,25,885,764,123,600,389,802","33,156,267,148,39,155,36,56,39,127",585
272,"433,462,800,25,195,802,804,461,885,740","33,126,156,148,156,127,148,155,39,36",142
5580,"387,146,433,910,507,462,75,669,123,519","60,137,33,127,126,126,163,126,36,148",608
1177,"433,600,284,626,885,732,434,202,101,75","33,56,165,164,39,156,129,153,163,163",170
3675,"231,316,155,412,806,215,550,902,123,159","128,60,63,284,284,128,44,21,117,36,36",122
1109,"433,462,800,237,25,195,221,758,764,676","33,126,156,267,148,156,60,189,155,155",555
2716,"462,146,237,910,507,669,221,802,231,155","126,137,267,127,126,126,60,127,128,284",225
2605,"25,507,284,787,8,758,804,346,154,59","148,126,165,148,163,189,148,148,164,164",149
186,"185,260,45,326,182,3,403,372,485,278","154,163,155,146,153,155,153,155,189,155",55
2674,"800,913,363,679,227,706,56,158,904,297","156,219,128,153,219,146,128,156,156,195",103
2352,"764,284,676,626,732,655,291,461,902,361","155,165,155,164,156,156,21,155,117,155",191
6018,"433,462,800,195,727,885,655,276,214,389","33,126,156,156,126,39,156,155,127,39",312
105,"462,195,550,89,123,159,926,496,363,297","126,156,21,42,36,36,155,114,128,195",237
1062,"507,669,461,185,941,290,365,291,587,850","126,126,155,154,154,3,42,21,3,36",51
921,"433,462,25,87,507,732,231,124,123,461","33,126,148,153,126,156,128,117,36,155",267
2923,"387,462,237,146,884,195,697,221,910,365","60,126,267,137,44,156,60,60,127,42",669
1172,"433,462,800,237,25,146,59,706,600,732","33,126,156,267,148,137,164,146,56,156",506
724,"910,87,221,647,679,232,174,334,275,934","127,153,60,60,63,153,267,267,129,56,21",89
1111,"75,626,8,101,59,591,129,290,359,675","163,164,163,163,164,63,165,3,267,165",53
5840,"462,237,507,802,669,123,365,550,898,363","126,267,126,127,126,36,42,21,39,128",119
1420,"433,25,75,284,800,764,8,787,554,758","33,148,163,165,156,155,163,148,165,189",351
77,"215,354,705,275,273,582,894,801,534,398","44,202,44,56,61,63,300,267,267,270",65
714,"433,25,764,195,75,284,519,59,898,550","33,148,155,156,163,165,148,164,39,21",380
277,"387,433,195,787,800,389,158,308,254,697","60,33,156,148,156,39,156,60,63,164,60",206
1266,"462,237,764,461,727,913,421,676,911,670","126,267,155,155,126,219,195,155,154,195",129
1141,"433,25,87,8,800,669,587,600,123,439","33,148,153,163,156,126,3,56,36,153",320
5904,"195,884,276,461,215,631,681,457,36,831","156,44,155,155,44,44,125,156,44,155",58
3785,"462,8,281,554,645,421,587,873,461,673","126,163,155,165,154,195,3,42,155,154",117
2897,"462,802,727,913,214,439,227,76,83,178","126,127,126,219,127,153,219,36,126,155",68
4229,"25,87,8,764,284,626,195,676,706,101","148,153,163,155,165,164,156,155,146,163",225
4823,"433,800,237,195,550,734,802,913,465,792","33,156,267,156,21,137,127,219,114,129",326
5520,"433,885,421,740,297,670,850,118,38,808","33,39,195,36,195,195,36,114,114,39",50
2772,"462,146,237,884,195,221,550,764,802,214","126,137,267,44,156,60,21,155,127,127",482
4377,"433,146,734,926,195,421,3,275,941,354","33,137,137,155,156,195,155,56,154,202",210
1337,"764,8,461,276,676,911,260,554,529,485","155,163,155,155,155,154,163,165,155,189",61
5575,"764,231,461,676,806,873,911,106,754,912","155,128,155,155,128,42,154,128,155,3",77
425,"462,800,195,231,434,764,802,365,600,669","126,156,156,128,129,155,127,42,56,126",304
2501,"433,507,434,365,600,669,8,75,898,902","33,126,129,42,56,126,163,163,39,117",267
993,"433,25,87,284,8,461,626,342,764,519","33,148,153,165,163,155,164,163,155,148",231
5558,"433,25,764,462,195,669,519,434,758,75","33,148,155,126,156,126,148,129,189,163",561
2415,"462,195,284,237,75,758,507,365,596,587","126,156,165,267,163,189,126,42,3,3",338
2320,"433,764,898,123,363,389,439,3,873,740","33,155,39,36,128,39,153,155,42,36",163
3945,"433,462,800,237,25,146,804,507,275,802","33,126,156,267,148,137,148,126,56,127",582
3508,"87,706,361,202,655,222,691,587,40,939","153,146,155,153,156,153,153,3,3,3",69
4241,"428,87,375,705,706,679,315,594,633,630","172,153,54,44,146,153,173,146,163,182",55
6086,"25,87,75,59,804,706,333,346,679,101","148,153,163,164,148,146,163,148,153,163",64
5602,"462,25,802,804,727,421,214,881,873,528","126,148,127,148,126,195,127,3,42,127",97
730,"433,800,237,25,600,354,676,679,202,465","33,156,267,148,56,202,155,153,153,114",572
2672,"732,655,361,587,267,762,421,912,945,446","156,156,155,3,269,267,195,3,156,3",72
3475,"433,25,764,462,195,734,669,389,123,87","33,148,155,126,156,137,126,39,36,153",547
932,"433,462,800,146,780,237,231,25,87,776","33,126,156,137,128,267,128,148,153,267",568
2601,"462,25,802,8,727,804,3,461,473,202","126,148,127,163,126,148,155,155,148,153",175
2062,"433,25,75,284,195,800,333,8,764,159","33,148,163,165,156,156,163,163,155,36",380
3456,"433,146,25,195,676,231,764,911,913,8","33,137,148,156,155,128,155,154,219,163",545
3729,"764,87,507,519,758,655,626,260,669,59","155,153,126,148,189,156,164,163,126,164",292
2942,"800,75,461,8,904,177,46,840,213,788","156,163,155,163,156,156,156,163,163,155",50
3431,"462,25,146,237,231,734,461,669,87,802","126,148,137,267,128,137,155,126,153,127",354
2817,"25,75,758,284,626,706,165,202,101,464","148,163,189,165,164,146,164,153,163,148",132
1046,"433,25,284,507,59,758,389,342,485,911","33,148,165,126,164,189,39,163,189,154",401
2726,"433,462,800,146,25,237,75,185,231,898","33,126,156,137,148,267,163,154,128,39",546
3852,"433,25,507,462,75,87,800,59,762,758","33,148,126,126,163,153,156,164,267,189",531
3876,"462,802,764,727,804,421,676,214,185,56","126,127,155,126,148,195,155,127,154,128",135
1181,"387,237,146,221,910,697,550,375,669,454","60,267,137,60,127,60,21,54,126,165",400
5016,"764,75,284,626,758,913,676,464,202,655","155,163,165,164,189,219,155,148,153,156",264
201,"462,237,75,802,676,461,727,342,101,267","126,267,163,127,155,155,126,163,163,269",130
2073,"433,462,764,550,904,461,158,626,800,101","33,126,155,21,156,155,156,164,156,163",332
