user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
327,"69,898,513,626,844,311,193,642,836,118","3,39,148,164,21,155,21,195,39,114",300
1501,"255,844,502,311,740,642,836,118,885,463","36,21,36,155,36,195,39,114,39,155",69
4446,"69,716,898,513,255,626,66,83,844,298","3,117,39,148,36,164,129,126,21,126",297
4875,"69,795,898,255,626,88,51,844,298,502","3,156,39,36,164,164,117,21,126,36",423
514,"795,716,255,898,193,88,502,650,392,816","156,117,36,39,21,164,36,155,39,164",219
3265,"650,681,288,278,74,754,631,203,238,330","155,125,125,155,44,155,44,125,155,300",58
5579,"69,795,255,51,193,66,83,898,626,26","3,156,36,117,21,129,126,39,164,153",585
272,"255,844,502,449,790,650,520,740,885,642","36,21,36,165,148,155,127,36,39,195",142
5580,"69,795,255,513,51,819,277,816,311,516","3,156,36,148,117,3,220,164,155,189",608
1177,"513,626,66,819,576,705,740,770,118,525","148,164,129,3,63,44,36,129,114,3",170
3675,"898,277,412,510,125,712,540,106,288,871","39,220,284,125,54,44,54,128,125,269",122
1109,"69,795,898,513,88,819,844,298,816,311","3,156,39,148,164,3,21,126,164,155",555
2716,"193,83,277,298,705,412,56,877,398,76","21,126,220,126,44,284,128,202,270,36",225
2605,"513,88,298,475,333,790,207,767,830,92","148,164,126,148,163,148,127,148,148,148",149
186,"88,311,463,278,261,505,638,16,738,147","164,155,155,155,153,163,164,154,164,155,189",55
2674,"449,26,105,525,56,794,658,880,943,264","165,153,284,3,128,39,195,146,3,220",103
2352,"69,716,255,626,819,844,502,311,475,333","3,117,36,164,3,21,36,155,148,163",191
6018,"69,795,898,716,88,844,502,816,740,642","3,156,39,117,164,21,36,164,36,195",312
105,"795,716,898,513,88,83,844,816,520,642","156,117,39,148,164,126,21,164,127,195",237
1062,"69,298,525,650,794,754,943,233,293,850","3,126,3,155,39,155,3,3,3,36",51
921,"255,898,844,298,502,740,770,642,836,118","36,39,21,126,36,36,129,195,39,114",267
2923,"69,795,255,51,898,513,66,576,737,449","3,156,36,117,39,148,129,63,137,165",669
1172,"69,795,898,513,626,88,844,816,311,740","3,156,39,148,164,164,21,164,155,36",506
724,"26,398,151,156,794,872,658,934,880,355","153,270,60,63,44,39,267,195,21,146,63",89
1111,"255,88,502,816,475,333,642,836,871,435","36,164,36,164,148,163,195,39,269,165",53
5840,"898,83,277,105,750,207,392,520,686,56","39,126,220,284,219,127,39,127,36,128",119
1420,"795,513,193,626,88,819,844,502,816,83","156,148,21,164,164,3,21,36,164,126",351
77,"576,705,510,386,247,288,74,872,203,489","63,44,125,44,63,125,44,267,125,269",65
714,"69,795,255,513,51,626,88,844,502,449","3,156,36,148,117,164,164,21,36,165",380
277,"69,795,665,449,740,475,118,463,859,712","3,156,164,165,36,148,114,155,33,44",206
1266,"255,83,844,576,836,105,547,877,125,540","36,126,21,63,39,284,155,202,54,54",129
1141,"795,255,898,193,66,88,819,844,298,502","156,36,39,21,129,164,3,21,126,36",320
5904,"510,650,681,288,278,74,754,631,203,177","125,155,125,125,155,44,155,44,125,156",58
3785,"69,88,193,844,816,642,56,650,319,76","3,164,21,21,164,195,128,155,195,36",117
2897,"83,105,547,520,76,736,300,834,484,704","126,284,155,127,36,155,153,36,127,220",68
4229,"513,88,449,816,475,26,333,525,547,596","148,164,165,164,148,153,163,3,155,3",225
4823,"716,51,844,277,311,83,740,836,118,463","117,117,21,220,155,126,36,39,114,155",326
5520,"255,844,502,740,642,836,118,859,319,808","36,21,36,36,195,39,114,33,195,39",50
2772,"716,255,51,88,66,844,277,502,83,816","117,36,117,164,129,21,220,36,126,164",482
4377,"255,737,193,576,844,412,277,750,311,740","36,137,21,63,21,284,220,219,155,36",210
1337,"816,547,736,435,754,129,238,177,505,554","164,155,155,165,155,165,155,156,163,164,165",61
5575,"819,116,596,525,56,547,650,106,171,736","3,128,3,3,128,155,155,128,128,155",77
425,"795,255,51,737,844,277,298,311,770,642","156,36,117,137,21,220,126,155,129,195",304
2501,"716,255,898,513,626,88,819,844,298,502","117,36,39,148,164,164,3,21,126,36",267
993,"69,513,626,88,819,740,118,26,525,547","3,148,164,164,3,36,114,153,3,155",231
5558,"69,795,51,898,513,193,83,449,475,26","3,156,117,39,148,21,126,165,148,153",561
2415,"69,716,255,513,193,626,819,449,844,298","3,117,36,148,21,164,3,165,21,126",338
2320,"898,88,819,816,740,596,650,118,463,525","39,164,3,164,36,3,155,114,155,3",163
3945,"69,795,716,255,51,898,513,737,193,66","3,156,117,36,117,39,148,137,21,129",582
3508,"819,596,525,72,852,283,943,289,706,880","3,3,3,146,156,3,3,146,146,146",69
4241,"665,1,26,35,705,357,722,108,428,633","164,172,153,163,44,181,172,172,172,163",55
6086,"626,819,26,333,790,525,596,890,292,675","164,3,153,163,148,3,3,164,148,165",64
5602,"255,844,502,449,642,790,836,596,525,56","36,21,36,165,195,148,39,3,3,128",97
730,"69,898,513,51,626,88,819,844,277,298","3,39,148,117,164,164,3,21,220,126",572
2672,"69,255,819,502,596,525,319,852,943,293","3,36,3,36,3,3,195,156,3,3",72
3475,"255,898,51,513,737,626,66,83,88,449","36,39,117,148,137,164,129,126,164,165",547
932,"69,716,898,513,737,626,532,819,844,816","3,117,39,148,137,164,219,3,21,164",568
2601,"69,255,88,83,819,844,449,816,311,475","3,36,164,126,3,21,165,164,155,148",175
2062,"69,51,898,193,83,513,449,475,626,790","3,117,39,21,126,148,165,148,164,148",380
3456,"795,898,513,51,626,819,844,277,298,502","156,39,148,117,164,3,21,220,126,36",545
3729,"51,513,626,88,819,83,844,298,449,816","117,148,164,164,3,126,21,126,165,164",292
2942,"795,650,840,754,238,177,145,505,785,11","156,155,163,155,155,156,156,163,164,163,156",50
3431,"513,737,626,83,449,819,412,277,475,26","148,137,164,126,165,3,284,220,148,153",354
2817,"513,626,88,449,475,26,816,790,72,696","148,164,164,165,148,153,164,148,146,164",132
1046,"255,898,513,51,626,88,819,844,298,816","36,39,148,117,164,164,3,21,126,164",401
2726,"69,795,898,513,737,626,88,819,844,277","3,156,39,148,137,164,164,3,21,220",546
3852,"69,795,255,51,193,66,83,576,898,513","3,156,36,117,21,129,126,63,39,148",531
3876,"255,513,819,502,311,83,836,463,525,56","36,148,3,36,155,126,39,155,3,128",135
1181,"898,193,277,298,83,773,516,412,705,232","39,21,220,126,126,164,189,284,44,267",400
5016,"69,51,513,193,626,449,88,819,105,333","3,117,148,21,164,165,164,3,284,163",264
201,"819,449,333,525,56,547,596,650,736,520","3,165,163,3,128,155,3,155,155,127",130
2073,"795,716,255,898,513,193,83,626,88,819","156,117,36,39,148,21,126,164,164,3",332
